item_name,item_id,item_category_id,sales_volumn,Q1_2013,Q2_2013,Q3_2013,Q4_2013,Q1_2014,Q2_2014,Q3_2014,Q4_2014,Q1_2015,Q2_2015,Q3_2015,total_sales,initial_date,medianPrice
"Фигурка Diablo III Shadow Of Diablo 7""",20463,72,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149426.9,157124.0,61976.6,83956.02,452483.52,24.11.2014,1999.0
"Фигурка Divergent Series 1 Four 7""",20464,72,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4197.0,11192.0,6995.0,979.3,1399.0,24762.3,23.08.2014,1399.0
"Фигурка Divergent Series 1 Tris 7""",20465,72,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2798.0,2798.0,2798.0,1399.0,3697.0,13490.0,25.08.2014,1399.0
"Фигурка Duke Nukem Forever 7""",20466,72,10.0,1199.0,0.0,998.0,0.0,0.0,0.0,1199.0,8393.0,0.0,0.0,0.0,11789.0,08.01.2013,1199.0
"Фигурка E.T. Series 1 Dress Up 7""",20467,72,9.0,4796.0,998.0,1996.0,0.0,1396.0,0.0,0.0,0.0,0.0,0.0,0.0,9186.0,12.01.2013,998.0
"Фигурка E.T. Series 1 Galactic Friend 7""",20468,72,10.0,2398.0,3357.0,998.0,1696.0,0.0,1396.0,0.0,0.0,0.0,0.0,0.0,9845.0,19.01.2013,998.0
"Фигурка E.T. Series 2 Moonlight Ride 7""",20469,72,17.0,4796.0,3597.0,5995.0,3597.0,2197.0,0.0,0.0,0.0,0.0,0.0,0.0,20182.0,31.01.2013,1199.0
"Фигурка E.T. Series 2 Telepathic 7""",20470,72,16.0,4796.0,0.0,2398.0,3596.7,1199.0,4390.0,0.0,0.0,1399.0,0.0,0.0,17778.7,13.01.2013,1199.0
Фигурка Elvis 68 Funko Force (Black Suit),20471,72,1.0,0.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,17.05.2013,549.0
Фигурка Elvis Aloha Funko Force,20472,72,1.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,07.12.2013,198.0
Фигурка Elvis Aloha Wacky Wobbler,20473,72,1.0,0.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,06.08.2013,298.0
"Фигурка Evil Dead 2 Hero Ash Retro Style Clothed Figure 8""",20474,72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2499.0,2499.0,0.0,4998.0,05.02.2015,2499.0
Фигурка Far Cry 4 Pagan Min King Of Kyrat 24см,20475,72,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201516.0,107756.0,64531.60000000001,64168.01,437971.61,27.11.2014,2399.0
"Фигурка Flashpoint Series 1 Wonder Woman 6.75""",20476,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Фигурка Friday The 13th Part 2 Retro Series Sack On Head Jason Clothed Figure 8""",20477,72,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12495.0,0.0,0.0,12495.0,06.01.2015,2499.0
"Фигурка Friday the 13th Jason Clothed Figure 8""",20478,72,25.0,0.0,0.0,0.0,0.0,0.0,21591.0,14394.0,7197.0,9996.0,1999.0,1999.0,57176.0,18.04.2014,2399.0
Фигурка Friday the 13th Jason Head Knocker,20479,72,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7996.0,19290.0,13293.0,7596.0,48175.0,27.12.2014,1899.0
"Фигурка Friday the 13th Part 5 Jason (aka Roy) Clothed Figure 8""",20480,72,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9996.0,27489.0,22491.0,9996.0,69972.0,14.12.2014,2499.0
"Фигурка Futurama Bender Super Heavyweights никель 4""",20481,72,1.0,949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,01.01.2013,949.0
"Фигурка Game Of Thrones Arya Stark Legacy Collection 6""",20482,72,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2399.0,4797.01,7196.01,18.06.2015,2399.0
"Фигурка Game Of Thrones Brienne Of Tarth Legacy Collection 6""",20483,72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4798.0,4798.0,20.07.2015,2399.0
"Фигурка Game Of Thrones Daenerys Targaryen In Blue Dress Legacy Collection 6""",20484,72,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9596.0,7197.0,16793.0,06.06.2015,2399.0
"Фигурка Game Of Thrones Jaime Lannister Legacy Collection 6""",20485,72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2399.0,9596.0,11995.0,18.06.2015,2399.0
Фигурка Game Of Thrones Jon Snow Legacy Action 15см,20486,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Фигурка Game Of Thrones Khal Drogo Legacy Collection 6""",20487,72,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4798.0,16792.010000000002,21590.01,18.06.2015,2399.0
"Фигурка Game Of Thrones Robb Stark Legacy Collection 6""",20488,72,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2399.0,14394.0,16793.0,06.06.2015,2399.0
Фигурка Game Of Thrones Дракон Визерион,20489,72,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9597.0,7398.0,3699.0,3699.0,24393.0,03.10.2014,3699.0
Фигурка Game Of Thrones Дракон Дрогон,20490,72,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7398.0,11097.0,0.0,0.0,18495.0,31.12.2014,3699.0
Фигурка Game Of Thrones Дракон Рэйгаль,20491,72,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9597.0,7398.0,7398.0,0.0,24393.0,05.10.2014,3699.0
"Фигурка Gears of War 2 Series 4 Dominic Santiago Theron Disguise 7""",20492,72,1.0,0.0,0.0,0.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,10.11.2013,698.0
"Фигурка Gears of War 2 Series 4 Ticker 7""",20493,72,2.0,0.0,1199.0,0.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1897.0,20.04.2013,1199.0
"Фигурка Gears of War 2 Series 5 Colonel Victor Hoffman 7""",20494,72,2.0,1249.0,998.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247.8,24.03.2013,1249.0
"Фигурка Gears of War 2 Series 6 Boomer Mauler 7""",20495,72,1.0,959.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.2,18.01.2013,959.2
"Фигурка Gears of War 2 Series 6 Kantus Priest 7""",20496,72,1.0,0.0,1199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0,01.05.2013,1199.0
"Фигурка Gears of War 2 Series 6 Skorge 7""",20497,72,1.0,0.0,1199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0,17.05.2013,1199.0
"Фигурка Gears of War 3 Elite Theron includes Torquebow Onyx SDCC-2012 7""",20498,72,15.0,6876.0,1719.0,5157.0,1718.7,3438.0,1719.0,1719.0,1719.0,1719.0,0.0,0.0,25784.7,25.01.2013,1719.0
Фигурка Gears of War 3 Marcus Fenix & Locust Grunt Exclusive 2-Pack,20499,72,1.0,0.0,0.0,0.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.0,30.11.2013,998.0
"Фигурка Gears of War 3 Series 2 Augustus Cole 7""",20500,72,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0,2498.0,0.0,0.0,0.0,3697.0,25.09.2014,1249.0
"Фигурка Gears of War 3 Series 2 Damon Baird 7""",20501,72,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3597.0,0.0,0.0,0.0,3597.0,04.10.2014,1199.0
"Фигурка Gears of War 3 Series 2 Dominic Santiago 7""",20502,72,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4796.0,0.0,0.0,0.0,4796.0,03.10.2014,1199.0
"Фигурка Gears of War 3 Series 3 COG Soldier 7""",20503,72,23.0,11990.0,6954.0,3597.0,2398.0,1199.0,1199.0,0.0,0.0,0.0,0.0,0.0,27337.0,09.01.2013,1199.0
"Фигурка Gears of War 3 Series 3 Journey`s End Marcus with Gold Lancer 7""",20504,72,16.0,7194.0,8153.0,0.0,3597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18944.0,08.01.2013,1199.0
"Фигурка Gears of War 3 Series 3 Savage Theron No Chin Guard 7""",20505,72,13.0,5995.0,3596.4,1199.0,2398.0,1199.0,0.0,0.0,0.0,1199.0,0.0,0.0,15586.4,03.01.2013,1199.0
"Фигурка Gears of War 3 Series 3 Savage Theron With Chin Guard 7""",20506,72,6.0,2398.0,0.0,2994.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6090.0,11.01.2013,998.0
"Фигурка Gears of War 3 Series Best Of Golden COG Soldier 7""",20507,72,24.0,14147.8,4796.0,3597.0,3597.0,2398.0,0.0,0.0,0.0,0.0,0.0,0.0,28535.8,06.01.2013,1199.0
"Фигурка Gears of War 3 Series Best Of Theron Sentinel Version 2 7""",20508,72,22.0,3597.0,10071.0,1199.0,2398.0,4796.0,2398.0,0.0,1199.0,0.0,0.0,0.0,25658.0,25.01.2013,1199.0
"Фигурка Gears of War 3 Series Best Of Theron Sentinel Version 3  7""",20509,72,24.0,5995.0,6234.2,2398.0,2398.0,2398.0,7194.0,0.0,1199.0,0.0,0.0,0.0,27816.2,17.01.2013,1199.0
"Фигурка Gears of War Series 1 Clayton Carmine 3,75""",20510,72,28.0,0.0,4474.0,6352.0,6068.0,3995.0,799.0,0.0,0.0,0.0,0.0,0.0,21688.0,09.05.2013,799.0
"Фигурка Gears of War Series 1 Damon Baird 3,75""",20511,72,21.0,0.0,1438.2,4794.0,2846.0,1347.0,1347.0,1347.0,0.0,0.0,0.0,0.0,13119.2,18.05.2013,639.2
"Фигурка Gears of War Series 1 Marcus Fenix 3,75""",20512,72,48.0,0.0,3196.0,4794.0,5593.0,10387.0,3995.0,3196.0,1598.0,2011.49,3546.0,799.0,39115.49,25.05.2013,799.0
"Фигурка Gears of War Series 1 Marcus Fenix Bloody Variant 3,75""",20513,72,30.0,0.0,799.0,5593.0,4470.0,4794.0,4146.0,3196.0,0.0,0.0,0.0,0.0,22998.0,29.06.2013,799.0
"Фигурка God Of War III Series 1 Zeus 6""",20514,72,4.0,0.0,0.0,1198.0,3394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4592.0,14.09.2013,1198.0
"Фигурка God Of War Kratos In Ares Armor 7""",20515,72,94.0,25808.5,10544.6,3687.0,20893.0,27038.0,11061.0,0.0,0.0,0.0,6897.0,18391.01,124320.11,02.01.2013,1229.0
"Фигурка God Of War Kratos In Ares Armor с оскалом 7""",20516,72,90.0,20893.0,14748.0,2458.0,18435.0,32736.0,7374.0,1229.0,0.0,0.0,4598.0,6897.0,109368.0,02.01.2013,1229.0
"Фигурка God Of War Kratos With Flaming Blades Of Athena 7""",20517,72,167.0,18434.1,9832.0,3687.0,20893.0,36869.5,45472.7,45763.7,6145.0,0.0,6897.0,22990.0,216984.0,03.01.2013,1229.0
"Фигурка God Of War Kratos in Golden Fleece Armor with Medusa Head 7""",20518,72,145.0,18435.0,13519.0,3687.0,33121.0,65857.55,23351.0,6145.0,1229.0,0.0,6897.0,13794.0,186035.55,11.01.2013,1229.0
"Фигурка Godzilla Modern Godzilla 7""",20519,72,136.0,0.0,0.0,0.0,0.0,0.0,0.0,64353.4,86739.56999999,20985.0,13990.0,4197.0,190264.96999999,10.08.2014,1399.0
"Фигурка Godzilla Modern Godzilla with sound 12""",20520,72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16197.0,5399.0,0.0,5399.0,26995.0,18.12.2014,5399.0
"Фигурка Godzilla Vs Space Godzilla Series 1 Classic 1994 Godzilla 7""",20521,72,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7996.0,29985.0,11994.0,5997.0,55972.0,27.12.2014,1999.0
Фигурка Green Lantern Funko Force,20522,72,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2745.62,0.0,0.0,0.0,2745.62,03.10.2014,549.0
"Фигурка Gremlins 2 Series 1 Daffy 7""",20523,72,33.0,0.0,0.0,2398.0,19184.0,4736.0,7194.0,1199.0,2398.0,1599.0,1599.0,0.0,40307.0,21.09.2013,1199.0
"Фигурка Gremlins 2 Series 1 Flasher 7""",20524,72,24.0,0.0,0.0,6954.0,19184.0,2398.0,0.0,0.0,0.0,0.0,0.0,0.0,28536.0,28.08.2013,1199.0
"Фигурка Gremlins 2 Series 1 George 7""",20525,72,35.0,0.0,0.0,7194.0,20383.0,4796.0,4796.0,0.0,1199.0,1599.0,3198.0,0.0,43165.0,05.09.2013,1199.0
"Фигурка Gremlins Mogwais Series 3 Haskins 7""",20526,72,22.0,2398.0,6954.0,5995.0,5754.8,2398.0,1199.0,0.0,1199.0,0.0,0.0,0.0,25897.8,17.03.2013,1199.0
"Фигурка Gremlins Mogwais Series 3 Sad Gizmo 7""",20527,72,25.0,5995.0,17504.5,1199.0,4796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29494.5,19.03.2013,1199.0
"Фигурка Gremlins Mogwais Series 3 Stripe 7""",20528,72,31.0,7194.0,12409.05,7194.0,9351.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36148.85,21.03.2013,1199.0
"Фигурка Gremlins Mogwais Series 4 Brownie 7""",20529,72,58.0,0.0,0.0,0.0,0.0,5755.0,21380.0,16983.0,13986.0,3198.0,0.0,0.0,61302.0,06.03.2014,999.0
"Фигурка Gremlins Mogwais Series 4 DooDah 7""",20530,72,37.0,0.0,0.0,0.0,0.0,3597.0,9151.0,10989.0,4995.0,1599.0,5394.0,899.0,36624.0,08.03.2014,999.0
"Фигурка Gremlins Mogwais Series 4 Penny 7""",20531,72,59.0,0.0,0.0,0.0,0.0,9351.5,20980.0,13985.5,15984.0,1599.0,0.0,0.0,61900.0,07.03.2014,999.0
"Фигурка Gremlins Spider Gremlin 10""",20532,72,36.0,0.0,0.0,0.0,0.0,0.0,25990.0,18193.0,25990.0,5198.0,5398.0,8097.0,88866.0,04.04.2014,2599.0
"Фигурка Gremlins Stripe Head Knocker 8""",20533,72,38.0,0.0,0.0,0.0,0.0,0.0,14689.8,17987.4,4497.0,11486.0,1499.0,7495.0,57654.2,10.04.2014,1499.0
"Фигурка Gremlins Stunt Puppet Brain 30""",20534,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15999.0,0.0,0.0,0.0,15999.0,20.12.2014,15999.0
"Фигурка Grindhouse Dakota 7""",20535,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Фигурка Guardians Of The Galaxy Body Knocker Dancing Groot 6""",20536,72,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13198.05,13198.05,14.09.2015,1899.0
"Фигурка Guardians Of The Galaxy Dancing Groot POP Marvel 3,75""",20537,72,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13990.0,13990.0,03.08.2015,1548.975
"Фигурка Guardians Of The Galaxy Groot POP 3.75""",20538,72,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7495.0,41972.0,18886.6,68353.6,25.03.2015,1499.0
"Фигурка Guardians Of The Galaxy Little Groot W/Heads 1/4 Scale 5""",20539,72,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29029.1,0.0,29029.1,07.06.2015,1699.0
"Фигурка Guardians Of The Galaxy Rocket Raccoon POP 3.75""",20540,72,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.0,34477.0,23684.2,59660.2,28.03.2015,1499.0
"Фигурка Half Life 2 Gordon Freeman 7""",20541,72,230.0,244351.0,27577.0,2398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274326.0,06.01.2013,1199.0
"Фигурка Halo Halo 2 Master Chief 6""",20542,72,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23483.0,77560.6,13993.0,3997.01,119033.61,26.12.2014,1999.0
"Фигурка Halo Master Chief 18""",20543,72,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31197.0,31197.0,22.08.2015,10399.0
"Фигурка Halo Master Chief with Cloak 6""",20544,72,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9995.0,51974.0,31984.0,21988.01,115941.01,24.12.2014,1999.0
"Фигурка Halo Reach Series 1 Emile 4""",20545,72,1.0,0.0,0.0,0.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,13.10.2013,698.0
"Фигурка Halo Reach Series 1 Grunt Ultra 4""",20546,72,1.0,0.0,0.0,0.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,05.11.2013,698.0
"Фигурка Halo Reach Series 1 Noble Six 4""",20547,72,3.0,0.0,3356.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3356.6,16.04.2013,1199.0
"Фигурка Harry Potter Harry Head Knocker 8""",20548,72,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4197.0,0.0,0.0,0.0,4197.0,04.10.2014,1399.0
"Фигурка Harry Potter and the Deathly Hollows Series 2 Harry Potter 7""",20549,72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2398.0,0.0,0.0,0.0,2398.0,05.10.2014,1199.0
"Фигурка Harry Potter and the Order of the Phoenix Series 2 Dumbledore 7""",20550,72,2.0,0.0,1199.0,0.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1897.0,12.05.2013,1199.0
"Фигурка Harry Potter and the Order of the Phoenix Series 2 Harry Potter (Second Version) 7""",20551,72,6.0,1199.0,1199.0,0.0,698.0,0.0,0.0,0.0,2398.0,0.0,1599.0,0.0,7093.0,06.01.2013,1199.0
"Фигурка Hellraiser Pinhead Extreme Head Knocker 7""",20552,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1399.0,0.0,0.0,0.0,1399.0,04.10.2014,1399.0
Фигурка Heroclix DC Classics Batman Vs Joker Battle Pack,20553,72,66.0,1587.0,17350.7,12167.0,2645.0,0.0,0.0,0.0,529.0,0.0,0.0,0.0,34278.7,24.03.2013,529.0
Фигурка Heroclix DC Classics Batman Vs Two Face Battle Pack,20554,72,100.0,2618.55,11610.95,8437.55,6992.0,5083.0,1465.0,2691.0,1495.0,0.0,399.0,148.0,40940.05,23.03.2013,399.0
Фигурка Heroclix Marvel 10th Anniversary 24 Ct Countertop Display,20555,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,169.0,02.12.2014,169.0
Фигурка Heroclix Marvel Classics Ironman Vs Iron Monger,20556,72,30.0,2115.7,6003.95,5290.0,2116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15525.65,23.03.2013,529.0
Фигурка Heroclix Marvel Classics Ironman and Black Widow,20557,72,30.0,2645.0,5897.95,3703.0,3174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15419.95,17.03.2013,529.0
Фигурка Heroclix Marvel Galactic Guardians Primer Display,20558,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,169.0,02.12.2014,169.0
Фигурка Heroclix Marvel The Avengers Movie Marquee Figure Brick,20559,72,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,745.0,943.0,02.12.2014,149.0
Фигурка Heroes Of The Storm Illidan 17см,20560,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Фигурка Heroes Of The Storm Nova 17см,20561,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Фигурка House Of 1000 Corpses Captain Spaulding Head Knocker 8""",20562,72,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5797.57,0.0,0.0,1899.0,7696.57,03.10.2014,1400.57
"Фигурка How To Train Your Dragon 2 Barf And Belch POP 3,75""",20563,72,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2798.0,2798.0,26.08.2015,1399.0
"Фигурка How To Train Your Dragon 2 Stormfly POP 3,75""",20564,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1399.0
"Фигурка How To Train Your Dragon 2 Toothless 3.75""",20565,72,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998.0,13490.01,16488.010000000002,16.06.2015,1499.0
"Фигурка Iggy Pop 7""",20566,72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0,0.0,1599.0,0.0,2798.0,03.10.2014,1599.0
Фигурка Inside Out Брезгливость 9см,20567,72,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31674.56,31674.56,03.07.2015,799.0
Фигурка Inside Out Гнев 10см,20568,72,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33797.33,33797.33,05.07.2015,799.0
Фигурка Inside Out Печаль 8см,20569,72,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35336.05,35336.05,02.07.2015,799.0
Фигурка Inside Out Радость 12см,20570,72,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58053.95,58053.95,03.07.2015,799.0
Фигурка Inside Out Страх 11см,20571,72,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11186.0,11186.0,05.07.2015,799.0
"Фигурка Iron Maiden Eddie Trooper Head Knocker 7""",20572,72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4298.0,0.0,0.0,4298.0,22.01.2015,2149.0
"Фигурка Iron Maiden Final Frontier Eddie 7""",20573,72,1.0,1199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0,10.03.2013,1199.0
"Фигурка Iron Maiden Iron Maiden Debut Album 7""",20574,72,45.0,15587.0,20622.2,9592.0,1199.0,2398.0,2398.0,0.0,1199.0,0.0,0.0,0.0,52995.2,11.01.2013,1199.0
"Фигурка Iron Maiden Killers 7""",20575,72,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0,7194.0,0.0,0.0,0.0,8393.0,26.08.2014,1199.0
"Фигурка Iron Man Marvel Classic Iron Man Head Knocker Extreme 8""",20576,72,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4497.0,0.0,0.0,0.0,4497.0,05.10.2014,1899.0
"Фигурка Jonah Hex Series 1 Turnball 7""",20577,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Фигурка Justice League Batman Fighting арт. 22502,20578,72,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10989.0,2997.0,0.0,13986.0,08.02.2015,999.0
Фигурка Justice League Batman Kneeling арт. 22503,20579,72,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17982.0,8991.0,0.0,26973.0,14.02.2015,999.0
Фигурка Justice League Batman арт. 22501,20580,72,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18981.0,11988.0,17982.0,48951.0,07.02.2015,999.0
Фигурка Justice League Flash арт. 22508,20581,72,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22482.97,27972.0,28968.03,79423.0,13.02.2015,999.0
Фигурка Justice League Green Lantern арт. 22507,20582,72,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7992.0,4995.0,999.0,13986.0,08.02.2015,999.0
"Фигурка Justice League Nightwing New 52 Artfx+Statue 7""",20583,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4599.0,0.0,0.0,4599.0,11.03.2015,4599.0
Фигурка Justice League Superman Fighting арт. 22504,20584,72,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3996.0,2997.0,0.0,6993.0,23.02.2015,999.0
Фигурка Justice League Superman Kniend арт. 22505,20585,72,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2997.0,2997.0,999.0,6993.0,08.02.2015,999.0
Фигурка Justice League Superman арт. 22506,20586,72,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4995.0,2997.0,0.0,7992.0,08.02.2015,999.0
"Фигурка Kick Ass 2 MF 7""",20587,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1399.0,0.0,0.0,0.0,1399.0,10.11.2014,1399.0
"Фигурка Kick Ass 2 Series 2 Armored Kick Ass 7""",20588,72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0,6995.0,0.0,0.0,0.0,8194.0,26.07.2014,1399.0
"Фигурка Kick Ass 2 Series 2 Hit Girl Unmasked 7""",20589,72,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4197.0,0.0,0.0,0.0,4197.0,03.10.2014,1399.0
Фигурка Kingdom Hearts Riku,20590,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,0.0,0.0,0.0,0.0,549.0,18.08.2014,549.0
"Фигурка Kurt Cobain Teen Spirit 7""",20591,72,1.0,0.0,0.0,0.0,1199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0,02.12.2013,1199.0
"Фигурка Left 4 Dead Series 1 Boomer Ultra Deluxe 7""",20592,72,89.0,36717.5,26504.0,28883.0,32281.0,11233.0,8495.0,3398.0,0.0,1699.0,0.0,0.0,149210.5,07.01.2013,1699.0
"Фигурка Left 4 Dead Series 1 Dead Smoker 7""",20593,72,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13990.0,0.0,0.0,3198.0,17188.0,05.10.2014,1399.0
Фигурка Little Big Planet Sackboy POP Games 10см,20594,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
"Фигурка Lord Of The Rings Gollum 1/4 Scale 12""",20595,72,52.0,32487.0,13993.8,17493.0,24990.0,14994.0,4998.0,0.0,19992.0,0.0,0.0,0.0,128947.8,25.01.2013,2499.0
"Фигурка Lord Of The Rings Gollum Head Knocker 6""",20596,72,58.0,10069.0,26548.4,7194.0,19184.0,3597.0,0.0,0.0,0.0,0.0,0.0,0.0,66592.4,15.03.2013,1199.0
"Фигурка Lord Of The Rings Smeagol 1/4 Scale 12""",20597,72,72.0,32487.0,13493.4,4998.0,37485.0,7497.0,7497.0,27489.0,27489.0,9548.0,2699.0,10796.0,181478.4,26.01.2013,2499.0
"Фигурка Lord Of The Rings Smeagol Head Knocker 6""",20598,72,58.0,10791.0,26793.8,9592.0,15587.0,2398.0,2277.8,0.0,0.0,0.0,0.0,0.0,67439.6,15.03.2013,1199.0
Фигурка MTG Ajani Goldmane Legacy Action 15см,20599,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Фигурка MTG Jace Beleren Legacy Action 15см,20600,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
